t,exercise,source,raw,smoothed,confidence,face_x,face_y,face_w,face_h,face_conf,face_area,orientation,pose_nose_y,pose_shoulder_y,pose_hip_y,pose_conf,event,phase,armed,rep_count,state
6.7667,pushUp,face,0.139439,,0.950000,0.3,0.3,0.373415,0.373415,0.950000,0.139439,2,,,,,,,0,0,synthetic
6.8000,pushUp,face,0.133338,,0.950000,0.3,0.3,0.365154,0.365154,0.950000,0.133338,2,,,,,,,0,0,synthetic
6.8333,pushUp,face,0.122719,,0.950000,0.3,0.3,0.350313,0.350313,0.950000,0.122719,2,,,,,,,0,0,synthetic
6.8667,pushUp,face,0.117875,,0.950000,0.3,0.3,0.343330,0.343330,0.950000,0.117875,2,,,,,,,0,0,synthetic
6.9000,pushUp,face,0.110581,,0.950000,0.3,0.3,0.332538,0.332538,0.950000,0.110581,2,,,,,,,0,0,synthetic
6.9333,pushUp,face,0.096435,,0.950000,0.3,0.3,0.310541,0.310541,0.950000,0.096435,2,,,,,,,0,0,synthetic
6.9667,pushUp,face,0.091944,,0.950000,0.3,0.3,0.303222,0.303222,0.950000,0.091944,2,,,,,,,0,0,synthetic
7.0000,pushUp,face,0.081240,,0.950000,0.3,0.3,0.285026,0.285026,0.950000,0.081240,2,,,,,,,0,0,synthetic
7.0333,pushUp,face,0.069223,,0.950000,0.3,0.3,0.263103,0.263103,0.950000,0.069223,2,,,,,,,0,0,synthetic
7.0667,pushUp,face,0.055867,,0.950000,0.3,0.3,0.236361,0.236361,0.950000,0.055867,2,,,,,,,0,0,synthetic
7.1000,pushUp,face,0.052813,,0.950000,0.3,0.3,0.229811,0.229811,0.950000,0.052813,2,,,,,,,0,0,synthetic
7.1333,pushUp,face,0.049807,,0.950000,0.3,0.3,0.223176,0.223176,0.950000,0.049807,2,,,,,,,0,0,synthetic
7.1667,pushUp,face,0.048794,,0.950000,0.3,0.3,0.220894,0.220894,0.950000,0.048794,2,,,,,,,0,0,synthetic
7.2000,pushUp,face,0.050799,,0.950000,0.3,0.3,0.225387,0.225387,0.950000,0.050799,2,,,,,,,0,0,synthetic
7.2333,pushUp,face,0.050820,,0.950000,0.3,0.3,0.225433,0.225433,0.950000,0.050820,2,,,,,,,0,0,synthetic
7.2667,pushUp,face,0.052996,,0.950000,0.3,0.3,0.230209,0.230209,0.950000,0.052996,2,,,,,,,0,0,synthetic
7.3000,pushUp,face,0.047960,,0.950000,0.3,0.3,0.218997,0.218997,0.950000,0.047960,2,,,,,,,0,0,synthetic
7.3333,pushUp,face,0.052272,,0.950000,0.3,0.3,0.228632,0.228632,0.950000,0.052272,2,,,,,,,0,0,synthetic
7.3667,pushUp,face,0.052975,,0.950000,0.3,0.3,0.230162,0.230162,0.950000,0.052975,2,,,,,,,0,0,synthetic
7.4000,pushUp,face,0.052904,,0.950000,0.3,0.3,0.230010,0.230010,0.950000,0.052904,2,,,,,,,0,0,synthetic
7.4333,pushUp,face,0.049639,,0.950000,0.3,0.3,0.222798,0.222798,0.950000,0.049639,2,,,,,,,0,0,synthetic
7.4667,pushUp,face,0.048512,,0.950000,0.3,0.3,0.220254,0.220254,0.950000,0.048512,2,,,,,,,0,0,synthetic
7.5000,pushUp,face,0.052037,,0.950000,0.3,0.3,0.228117,0.228117,0.950000,0.052037,2,,,,,,,0,0,synthetic
7.5333,pushUp,face,0.060041,,0.950000,0.3,0.3,0.245032,0.245032,0.950000,0.060041,2,,,,,,,0,0,synthetic
7.5667,pushUp,face,0.069827,,0.950000,0.3,0.3,0.264249,0.264249,0.950000,0.069827,2,,,,,,,0,0,synthetic
7.6000,pushUp,face,0.082112,,0.950000,0.3,0.3,0.286552,0.286552,0.950000,0.082112,2,,,,,,,0,0,synthetic
7.6333,pushUp,face,0.088296,,0.950000,0.3,0.3,0.297146,0.297146,0.950000,0.088296,2,,,,,,,0,0,synthetic
7.6667,pushUp,face,0.093622,,0.950000,0.3,0.3,0.305978,0.305978,0.950000,0.093622,2,,,,,,,0,0,synthetic
7.7000,pushUp,face,0.106628,,0.950000,0.3,0.3,0.326540,0.326540,0.950000,0.106628,2,,,,,,,0,0,synthetic
7.7333,pushUp,face,0.112635,,0.950000,0.3,0.3,0.335612,0.335612,0.950000,0.112635,2,,,,,,,0,0,synthetic
7.7667,pushUp,face,0.126638,,0.950000,0.3,0.3,0.355862,0.355862,0.950000,0.126638,2,,,,,,,0,0,synthetic
7.8000,pushUp,face,0.133970,,0.950000,0.3,0.3,0.366019,0.366019,0.950000,0.133970,2,,,,,,,0,0,synthetic
7.8333,pushUp,face,0.140092,,0.950000,0.3,0.3,0.374288,0.374288,0.950000,0.140092,2,,,,,,,0,0,synthetic
7.8667,pushUp,face,0.148883,,0.950000,0.3,0.3,0.385853,0.385853,0.950000,0.148883,2,,,,,,,0,0,synthetic
7.9000,pushUp,face,0.157731,,0.950000,0.3,0.3,0.397154,0.397154,0.950000,0.157731,2,,,,,,,0,0,synthetic
7.9333,pushUp,face,0.162934,,0.950000,0.3,0.3,0.403651,0.403651,0.950000,0.162934,2,,,,,,,0,0,synthetic
7.9667,pushUp,face,0.171656,,0.950000,0.3,0.3,0.414314,0.414314,0.950000,0.171656,2,,,,,,,0,0,synthetic
8.0000,pushUp,face,0.174598,,0.950000,0.3,0.3,0.417849,0.417849,0.950000,0.174598,2,,,,,,,0,0,synthetic
8.0333,pushUp,face,0.181984,,0.950000,0.3,0.3,0.426596,0.426596,0.950000,0.181984,2,,,,,,,0,0,synthetic
8.0667,pushUp,face,0.187514,,0.950000,0.3,0.3,0.433029,0.433029,0.950000,0.187514,2,,,,,,,0,0,synthetic
8.1000,pushUp,face,0.191802,,0.950000,0.3,0.3,0.437952,0.437952,0.950000,0.191802,2,,,,,,,0,0,synthetic
8.1333,pushUp,face,0.190696,,0.950000,0.3,0.3,0.436687,0.436687,0.950000,0.190696,2,,,,,,,0,0,synthetic
8.1667,pushUp,face,0.196649,,0.950000,0.3,0.3,0.443451,0.443451,0.950000,0.196649,2,,,,,,,0,0,synthetic
8.2000,pushUp,face,,,0.000000,,,,,,,,,,,,,,0,0,synthetic
8.2333,pushUp,face,,,0.000000,,,,,,,,,,,,,,0,0,synthetic
8.2667,pushUp,face,,,0.000000,,,,,,,,,,,,,,0,0,synthetic
8.3000,pushUp,face,,,0.000000,,,,,,,,,,,,,,0,0,synthetic
8.3333,pushUp,face,,,0.000000,,,,,,,,,,,,,,0,0,synthetic
8.3667,pushUp,face,,,0.000000,,,,,,,,,,,,,,0,0,synthetic
8.4000,pushUp,face,,,0.000000,,,,,,,,,,,,,,0,0,synthetic
8.4333,pushUp,face,,,0.000000,,,,,,,,,,,,,,0,0,synthetic
8.4667,pushUp,face,0.190856,,0.950000,0.3,0.3,0.436871,0.436871,0.950000,0.190856,2,,,,,,,0,0,synthetic
8.5000,pushUp,face,0.189049,,0.950000,0.3,0.3,0.434798,0.434798,0.950000,0.189049,2,,,,,,,0,0,synthetic
8.5333,pushUp,face,0.188113,,0.950000,0.3,0.3,0.433720,0.433720,0.950000,0.188113,2,,,,,,,0,0,synthetic
8.5667,pushUp,face,0.179992,,0.950000,0.3,0.3,0.424255,0.424255,0.950000,0.179992,2,,,,,,,0,0,synthetic
8.6000,pushUp,face,0.175782,,0.950000,0.3,0.3,0.419264,0.419264,0.950000,0.175782,2,,,,,,,0,0,synthetic
8.6333,pushUp,face,0.171004,,0.950000,0.3,0.3,0.413526,0.413526,0.950000,0.171004,2,,,,,,,0,0,synthetic
8.6667,pushUp,face,0.162380,,0.950000,0.3,0.3,0.402964,0.402964,0.950000,0.162380,2,,,,,,,0,0,synthetic
8.7000,pushUp,face,0.153547,,0.950000,0.3,0.3,0.391850,0.391850,0.950000,0.153547,2,,,,,,,0,0,synthetic
8.7333,pushUp,face,0.147791,,0.950000,0.3,0.3,0.384436,0.384436,0.950000,0.147791,2,,,,,,,0,0,synthetic
8.7667,pushUp,face,0.143461,,0.950000,0.3,0.3,0.378763,0.378763,0.950000,0.143461,2,,,,,,,0,0,synthetic
8.8000,pushUp,face,0.130043,,0.950000,0.3,0.3,0.360615,0.360615,0.950000,0.130043,2,,,,,,,0,0,synthetic
8.8333,pushUp,face,0.123804,,0.950000,0.3,0.3,0.351858,0.351858,0.950000,0.123804,2,,,,,,,0,0,synthetic
8.8667,pushUp,face,0.118358,,0.950000,0.3,0.3,0.344032,0.344032,0.950000,0.118358,2,,,,,,,0,0,synthetic
8.9000,pushUp,face,0.108988,,0.950000,0.3,0.3,0.330133,0.330133,0.950000,0.108988,2,,,,,,,0,0,synthetic
8.9333,pushUp,face,0.098231,,0.950000,0.3,0.3,0.313418,0.313418,0.950000,0.098231,2,,,,,,,0,0,synthetic
8.9667,pushUp,face,0.090433,,0.950000,0.3,0.3,0.300721,0.300721,0.950000,0.090433,2,,,,,,,0,0,synthetic
9.0000,pushUp,face,0.079596,,0.950000,0.3,0.3,0.282127,0.282127,0.950000,0.079596,2,,,,,,,0,0,synthetic
9.0333,pushUp,face,0.067221,,0.950000,0.3,0.3,0.259270,0.259270,0.950000,0.067221,2,,,,,,,0,0,synthetic
9.0667,pushUp,face,0.056683,,0.950000,0.3,0.3,0.238081,0.238081,0.950000,0.056683,2,,,,,,,0,0,synthetic
9.1000,pushUp,face,0.048722,,0.950000,0.3,0.3,0.220731,0.220731,0.950000,0.048722,2,,,,,,,0,0,synthetic
9.1333,pushUp,face,0.051845,,0.950000,0.3,0.3,0.227696,0.227696,0.950000,0.051845,2,,,,,,,0,0,synthetic
9.1667,pushUp,face,0.048869,,0.950000,0.3,0.3,0.221063,0.221063,0.950000,0.048869,2,,,,,,,0,0,synthetic
9.2000,pushUp,face,0.048195,,0.950000,0.3,0.3,0.219534,0.219534,0.950000,0.048195,2,,,,,,,0,0,synthetic
9.2333,pushUp,face,0.048458,,0.950000,0.3,0.3,0.220132,0.220132,0.950000,0.048458,2,,,,,,,0,0,synthetic
9.2667,pushUp,face,0.046936,,0.950000,0.3,0.3,0.216648,0.216648,0.950000,0.046936,2,,,,,,,0,0,synthetic
9.3000,pushUp,face,0.049765,,0.950000,0.3,0.3,0.223082,0.223082,0.950000,0.049765,2,,,,,,,0,0,synthetic
9.3333,pushUp,face,0.047641,,0.950000,0.3,0.3,0.218268,0.218268,0.950000,0.047641,2,,,,,,,0,0,synthetic
9.3667,pushUp,face,0.050728,,0.950000,0.3,0.3,0.225229,0.225229,0.950000,0.050728,2,,,,,,,0,0,synthetic
9.4000,pushUp,face,0.045280,,0.950000,0.3,0.3,0.212791,0.212791,0.950000,0.045280,2,,,,,,,0,0,synthetic
9.4333,pushUp,face,0.050656,,0.950000,0.3,0.3,0.225068,0.225068,0.950000,0.050656,2,,,,,,,0,0,synthetic
9.4667,pushUp,face,0.048717,,0.950000,0.3,0.3,0.220719,0.220719,0.950000,0.048717,2,,,,,,,0,0,synthetic
9.5000,pushUp,face,0.046116,,0.950000,0.3,0.3,0.214746,0.214746,0.950000,0.046116,2,,,,,,,0,0,synthetic
9.5333,pushUp,face,0.061260,,0.950000,0.3,0.3,0.247507,0.247507,0.950000,0.061260,2,,,,,,,0,0,synthetic
9.5667,pushUp,face,0.069028,,0.950000,0.3,0.3,0.262732,0.262732,0.950000,0.069028,2,,,,,,,0,0,synthetic
9.6000,pushUp,face,0.074803,,0.950000,0.3,0.3,0.273502,0.273502,0.950000,0.074803,2,,,,,,,0,0,synthetic
9.6333,pushUp,face,0.087073,,0.950000,0.3,0.3,0.295081,0.295081,0.950000,0.087073,2,,,,,,,0,0,synthetic
9.6667,pushUp,face,0.098798,,0.950000,0.3,0.3,0.314321,0.314321,0.950000,0.098798,2,,,,,,,0,0,synthetic
9.7000,pushUp,face,0.106485,,0.950000,0.3,0.3,0.326321,0.326321,0.950000,0.106485,2,,,,,,,0,0,synthetic
9.7333,pushUp,face,0.117903,,0.950000,0.3,0.3,0.343370,0.343370,0.950000,0.117903,2,,,,,,,0,0,synthetic
9.7667,pushUp,face,0.126495,,0.950000,0.3,0.3,0.355662,0.355662,0.950000,0.126495,2,,,,,,,0,0,synthetic
9.8000,pushUp,face,0.134668,,0.950000,0.3,0.3,0.366971,0.366971,0.950000,0.134668,2,,,,,,,0,0,synthetic
9.8333,pushUp,face,0.141967,,0.950000,0.3,0.3,0.376786,0.376786,0.950000,0.141967,2,,,,,,,0,0,synthetic
9.8667,pushUp,face,0.151569,,0.950000,0.3,0.3,0.389319,0.389319,0.950000,0.151569,2,,,,,,,0,0,synthetic
9.9000,pushUp,face,0.157386,,0.950000,0.3,0.3,0.396719,0.396719,0.950000,0.157386,2,,,,,,,0,0,synthetic
9.9333,pushUp,face,0.163678,,0.950000,0.3,0.3,0.404572,0.404572,0.950000,0.163678,2,,,,,,,0,0,synthetic
9.9667,pushUp,face,0.164835,,0.950000,0.3,0.3,0.405999,0.405999,0.950000,0.164835,2,,,,,,,0,0,synthetic
10.0000,pushUp,face,0.176514,,0.950000,0.3,0.3,0.420135,0.420135,0.950000,0.176514,2,,,,,,,0,0,synthetic
10.0333,pushUp,face,0.182523,,0.950000,0.3,0.3,0.427227,0.427227,0.950000,0.182523,2,,,,,,,0,0,synthetic
10.0667,pushUp,face,0.183937,,0.950000,0.3,0.3,0.428879,0.428879,0.950000,0.183937,2,,,,,,,0,0,synthetic
10.1000,pushUp,face,0.187643,,0.950000,0.3,0.3,0.433178,0.433178,0.950000,0.187643,2,,,,,,,0,0,synthetic
10.1333,pushUp,face,0.195920,,0.950000,0.3,0.3,0.442629,0.442629,0.950000,0.195920,2,,,,,,,0,0,synthetic
10.1667,pushUp,face,0.191373,,0.950000,0.3,0.3,0.437462,0.437462,0.950000,0.191373,2,,,,,,,0,0,synthetic
10.2000,pushUp,face,0.198056,,0.950000,0.3,0.3,0.445034,0.445034,0.950000,0.198056,2,,,,,,,0,0,synthetic
10.2333,pushUp,face,0.203564,,0.950000,0.3,0.3,0.451181,0.451181,0.950000,0.203564,2,,,,,,,0,0,synthetic
10.2667,pushUp,face,0.197824,,0.950000,0.3,0.3,0.444774,0.444774,0.950000,0.197824,2,,,,,,,0,0,synthetic
10.3000,pushUp,face,0.201379,,0.950000,0.3,0.3,0.448753,0.448753,0.950000,0.201379,2,,,,,,,0,0,synthetic
10.3333,pushUp,face,0.203452,,0.950000,0.3,0.3,0.451056,0.451056,0.950000,0.203452,2,,,,,,,0,0,synthetic
10.3667,pushUp,face,0.198476,,0.950000,0.3,0.3,0.445507,0.445507,0.950000,0.198476,2,,,,,,,0,0,synthetic
10.4000,pushUp,face,0.198240,,0.950000,0.3,0.3,0.445242,0.445242,0.950000,0.198240,2,,,,,,,0,0,synthetic
10.4333,pushUp,face,0.196694,,0.950000,0.3,0.3,0.443502,0.443502,0.950000,0.196694,2,,,,,,,0,0,synthetic
10.4667,pushUp,face,0.190228,,0.950000,0.3,0.3,0.436151,0.436151,0.950000,0.190228,2,,,,,,,0,0,synthetic
10.5000,pushUp,face,0.188404,,0.950000,0.3,0.3,0.434055,0.434055,0.950000,0.188404,2,,,,,,,0,0,synthetic
10.5333,pushUp,face,0.185117,,0.950000,0.3,0.3,0.430252,0.430252,0.950000,0.185117,2,,,,,,,0,0,synthetic
10.5667,pushUp,face,0.181555,,0.950000,0.3,0.3,0.426092,0.426092,0.950000,0.181555,2,,,,,,,0,0,synthetic
10.6000,pushUp,face,0.174651,,0.950000,0.3,0.3,0.417913,0.417913,0.950000,0.174651,2,,,,,,,0,0,synthetic
10.6333,pushUp,face,0.168612,,0.950000,0.3,0.3,0.410624,0.410624,0.950000,0.168612,2,,,,,,,0,0,synthetic
10.6667,pushUp,face,0.160744,,0.950000,0.3,0.3,0.400929,0.400929,0.950000,0.160744,2,,,,,,,0,0,synthetic
10.7000,pushUp,face,0.155348,,0.950000,0.3,0.3,0.394142,0.394142,0.950000,0.155348,2,,,,,,,0,0,synthetic
10.7333,pushUp,face,0.150685,,0.950000,0.3,0.3,0.388182,0.388182,0.950000,0.150685,2,,,,,,,0,0,synthetic
10.7667,pushUp,face,0.141518,,0.950000,0.3,0.3,0.376188,0.376188,0.950000,0.141518,2,,,,,,,0,0,synthetic
10.8000,pushUp,face,0.131629,,0.950000,0.3,0.3,0.362808,0.362808,0.950000,0.131629,2,,,,,,,0,0,synthetic
10.8333,pushUp,face,0.123317,,0.950000,0.3,0.3,0.351165,0.351165,0.950000,0.123317,2,,,,,,,0,0,synthetic
10.8667,pushUp,face,0.121677,,0.950000,0.3,0.3,0.348822,0.348822,0.950000,0.121677,2,,,,,,,0,0,synthetic
10.9000,pushUp,face,0.109682,,0.950000,0.3,0.3,0.331183,0.331183,0.950000,0.109682,2,,,,,,,0,0,synthetic
10.9333,pushUp,face,0.099491,,0.950000,0.3,0.3,0.315421,0.315421,0.950000,0.099491,2,,,,,,,0,0,synthetic
10.9667,pushUp,face,0.083637,,0.950000,0.3,0.3,0.289201,0.289201,0.950000,0.083637,2,,,,,,,0,0,synthetic
11.0000,pushUp,face,0.080507,,0.950000,0.3,0.3,0.283737,0.283737,0.950000,0.080507,2,,,,,,,0,0,synthetic
11.0333,pushUp,face,0.070540,,0.950000,0.3,0.3,0.265594,0.265594,0.950000,0.070540,2,,,,,,,0,0,synthetic
11.0667,pushUp,face,0.063179,,0.950000,0.3,0.3,0.251354,0.251354,0.950000,0.063179,2,,,,,,,0,0,synthetic
11.1000,pushUp,face,0.050856,,0.950000,0.3,0.3,0.225512,0.225512,0.950000,0.050856,2,,,,,,,0,0,synthetic
11.1333,pushUp,face,0.049865,,0.950000,0.3,0.3,0.223305,0.223305,0.950000,0.049865,2,,,,,,,0,0,synthetic
11.1667,pushUp,face,0.051045,,0.950000,0.3,0.3,0.225931,0.225931,0.950000,0.051045,2,,,,,,,0,0,synthetic
11.2000,pushUp,face,0.046112,,0.950000,0.3,0.3,0.214736,0.214736,0.950000,0.046112,2,,,,,,,0,0,synthetic
11.2333,pushUp,face,0.052067,,0.950000,0.3,0.3,0.228181,0.228181,0.950000,0.052067,2,,,,,,,0,0,synthetic
11.2667,pushUp,face,0.050650,,0.950000,0.3,0.3,0.225055,0.225055,0.950000,0.050650,2,,,,,,,0,0,synthetic
11.3000,pushUp,face,0.048596,,0.950000,0.3,0.3,0.220445,0.220445,0.950000,0.048596,2,,,,,,,0,0,synthetic
11.3333,pushUp,face,0.052651,,0.950000,0.3,0.3,0.229458,0.229458,0.950000,0.052651,2,,,,,,,0,0,synthetic
11.3667,pushUp,face,0.053619,,0.950000,0.3,0.3,0.231557,0.231557,0.950000,0.053619,2,,,,,,,0,0,synthetic
11.4000,pushUp,face,0.047195,,0.950000,0.3,0.3,0.217245,0.217245,0.950000,0.047195,2,,,,,,,0,0,synthetic
11.4333,pushUp,face,0.048667,,0.950000,0.3,0.3,0.220607,0.220607,0.950000,0.048667,2,,,,,,,0,0,synthetic
11.4667,pushUp,face,0.050583,,0.950000,0.3,0.3,0.224906,0.224906,0.950000,0.050583,2,,,,,,,0,0,synthetic
11.5000,pushUp,face,0.050367,,0.950000,0.3,0.3,0.224426,0.224426,0.950000,0.050367,2,,,,,,,0,0,synthetic
11.5333,pushUp,face,0.059014,,0.950000,0.3,0.3,0.242927,0.242927,0.950000,0.059014,2,,,,,,,0,0,synthetic
11.5667,pushUp,face,0.067631,,0.950000,0.3,0.3,0.260059,0.260059,0.950000,0.067631,2,,,,,,,0,0,synthetic
11.6000,pushUp,face,0.083504,,0.950000,0.3,0.3,0.288971,0.288971,0.950000,0.083504,2,,,,,,,0,0,synthetic
11.6333,pushUp,face,0.090898,,0.950000,0.3,0.3,0.301492,0.301492,0.950000,0.090898,2,,,,,,,0,0,synthetic
11.6667,pushUp,face,0.095827,,0.950000,0.3,0.3,0.309560,0.309560,0.950000,0.095827,2,,,,,,,0,0,synthetic
11.7000,pushUp,face,0.104712,,0.950000,0.3,0.3,0.323593,0.323593,0.950000,0.104712,2,,,,,,,0,0,synthetic
11.7333,pushUp,face,0.119750,,0.950000,0.3,0.3,0.346048,0.346048,0.950000,0.119750,2,,,,,,,0,0,synthetic
11.7667,pushUp,face,0.126978,,0.950000,0.3,0.3,0.356340,0.356340,0.950000,0.126978,2,,,,,,,0,0,synthetic
11.8000,pushUp,face,0.136977,,0.950000,0.3,0.3,0.370105,0.370105,0.950000,0.136977,2,,,,,,,0,0,synthetic
11.8333,pushUp,face,0.142935,,0.950000,0.3,0.3,0.378067,0.378067,0.950000,0.142935,2,,,,,,,0,0,synthetic
11.8667,pushUp,face,0.147158,,0.950000,0.3,0.3,0.383611,0.383611,0.950000,0.147158,2,,,,,,,0,0,synthetic
11.9000,pushUp,face,0.156587,,0.950000,0.3,0.3,0.395711,0.395711,0.950000,0.156587,2,,,,,,,0,0,synthetic
11.9333,pushUp,face,0.158456,,0.950000,0.3,0.3,0.398065,0.398065,0.950000,0.158456,2,,,,,,,0,0,synthetic
11.9667,pushUp,face,0.167507,,0.950000,0.3,0.3,0.409276,0.409276,0.950000,0.167507,2,,,,,,,0,0,synthetic
12.0000,pushUp,face,0.174603,,0.950000,0.3,0.3,0.417855,0.417855,0.950000,0.174603,2,,,,,,,0,0,synthetic
12.0333,pushUp,face,0.180949,,0.950000,0.3,0.3,0.425381,0.425381,0.950000,0.180949,2,,,,,,,0,0,synthetic
12.0667,pushUp,face,0.183076,,0.950000,0.3,0.3,0.427874,0.427874,0.950000,0.183076,2,,,,,,,0,0,synthetic
12.1000,pushUp,face,0.188333,,0.950000,0.3,0.3,0.433974,0.433974,0.950000,0.188333,2,,,,,,,0,0,synthetic
12.1333,pushUp,face,0.192957,,0.950000,0.3,0.3,0.439268,0.439268,0.950000,0.192957,2,,,,,,,0,0,synthetic
12.1667,pushUp,face,0.195642,,0.950000,0.3,0.3,0.442315,0.442315,0.950000,0.195642,2,,,,,,,0,0,synthetic
12.2000,pushUp,face,0.198394,,0.950000,0.3,0.3,0.445414,0.445414,0.950000,0.198394,2,,,,,,,0,0,synthetic
12.2333,pushUp,face,0.199135,,0.950000,0.3,0.3,0.446245,0.446245,0.950000,0.199135,2,,,,,,,0,0,synthetic
12.2667,pushUp,face,0.199031,,0.950000,0.3,0.3,0.446129,0.446129,0.950000,0.199031,2,,,,,,,0,0,synthetic
12.3000,pushUp,face,0.201578,,0.950000,0.3,0.3,0.448975,0.448975,0.950000,0.201578,2,,,,,,,0,0,synthetic
12.3333,pushUp,face,0.199778,,0.950000,0.3,0.3,0.446965,0.446965,0.950000,0.199778,2,,,,,,,0,0,synthetic
12.3667,pushUp,face,0.197065,,0.950000,0.3,0.3,0.443920,0.443920,0.950000,0.197065,2,,,,,,,0,0,synthetic
12.4000,pushUp,face,0.195866,,0.950000,0.3,0.3,0.442567,0.442567,0.950000,0.195866,2,,,,,,,0,0,synthetic
12.4333,pushUp,face,0.194888,,0.950000,0.3,0.3,0.441461,0.441461,0.950000,0.194888,2,,,,,,,0,0,synthetic
12.4667,pushUp,face,0.191820,,0.950000,0.3,0.3,0.437973,0.437973,0.950000,0.191820,2,,,,,,,0,0,synthetic
12.5000,pushUp,face,0.188896,,0.950000,0.3,0.3,0.434622,0.434622,0.950000,0.188896,2,,,,,,,0,0,synthetic
12.5333,pushUp,face,0.184530,,0.950000,0.3,0.3,0.429569,0.429569,0.950000,0.184530,2,,,,,,,0,0,synthetic
12.5667,pushUp,face,0.180256,,0.950000,0.3,0.3,0.424565,0.424565,0.950000,0.180256,2,,,,,,,0,0,synthetic
12.6000,pushUp,face,0.174452,,0.950000,0.3,0.3,0.417674,0.417674,0.950000,0.174452,2,,,,,,,0,0,synthetic
12.6333,pushUp,face,0.166486,,0.950000,0.3,0.3,0.408027,0.408027,0.950000,0.166486,2,,,,,,,0,0,synthetic
12.6667,pushUp,face,0.163619,,0.950000,0.3,0.3,0.404498,0.404498,0.950000,0.163619,2,,,,,,,0,0,synthetic
12.7000,pushUp,face,0.158173,,0.950000,0.3,0.3,0.397710,0.397710,0.950000,0.158173,2,,,,,,,0,0,synthetic
12.7333,pushUp,face,0.149771,,0.950000,0.3,0.3,0.387003,0.387003,0.950000,0.149771,2,,,,,,,0,0,synthetic
12.7667,pushUp,face,0.140936,,0.950000,0.3,0.3,0.375414,0.375414,0.950000,0.140936,2,,,,,,,0,0,synthetic
12.8000,pushUp,face,0.134228,,0.950000,0.3,0.3,0.366372,0.366372,0.950000,0.134228,2,,,,,,,0,0,synthetic
12.8333,pushUp,face,0.123069,,0.950000,0.3,0.3,0.350811,0.350811,0.950000,0.123069,2,,,,,,,0,0,synthetic
12.8667,pushUp,face,0.112551,,0.950000,0.3,0.3,0.335486,0.335486,0.950000,0.112551,2,,,,,,,0,0,synthetic
12.9000,pushUp,face,0.107522,,0.950000,0.3,0.3,0.327905,0.327905,0.950000,0.107522,2,,,,,,,0,0,synthetic
12.9333,pushUp,face,0.096355,,0.950000,0.3,0.3,0.310411,0.310411,0.950000,0.096355,2,,,,,,,0,0,synthetic
12.9667,pushUp,face,0.090303,,0.950000,0.3,0.3,0.300504,0.300504,0.950000,0.090303,2,,,,,,,0,0,synthetic
13.0000,pushUp,face,0.077095,,0.950000,0.3,0.3,0.277661,0.277661,0.950000,0.077095,2,,,,,,,0,0,synthetic
13.0333,pushUp,face,0.064322,,0.950000,0.3,0.3,0.253618,0.253618,0.950000,0.064322,2,,,,,,,0,0,synthetic
13.0667,pushUp,face,0.057731,,0.950000,0.3,0.3,0.240274,0.240274,0.950000,0.057731,2,,,,,,,0,0,synthetic
13.1000,pushUp,face,0.053156,,0.950000,0.3,0.3,0.230556,0.230556,0.950000,0.053156,2,,,,,,,0,0,synthetic
13.1333,pushUp,face,0.049236,,0.950000,0.3,0.3,0.221893,0.221893,0.950000,0.049236,2,,,,,,,0,0,synthetic
13.1667,pushUp,face,0.047261,,0.950000,0.3,0.3,0.217396,0.217396,0.950000,0.047261,2,,,,,,,0,0,synthetic
13.2000,pushUp,face,0.048473,,0.950000,0.3,0.3,0.220166,0.220166,0.950000,0.048473,2,,,,,,,0,0,synthetic
13.2333,pushUp,face,0.051042,,0.950000,0.3,0.3,0.225924,0.225924,0.950000,0.051042,2,,,,,,,0,0,synthetic
13.2667,pushUp,face,0.050994,,0.950000,0.3,0.3,0.225818,0.225818,0.950000,0.050994,2,,,,,,,0,0,synthetic
13.3000,pushUp,face,0.050353,,0.950000,0.3,0.3,0.224396,0.224396,0.950000,0.050353,2,,,,,,,0,0,synthetic
13.3333,pushUp,face,0.052968,,0.950000,0.3,0.3,0.230147,0.230147,0.950000,0.052968,2,,,,,,,0,0,synthetic
13.3667,pushUp,face,0.051413,,0.950000,0.3,0.3,0.226744,0.226744,0.950000,0.051413,2,,,,,,,0,0,synthetic
13.4000,pushUp,face,0.049958,,0.950000,0.3,0.3,0.223513,0.223513,0.950000,0.049958,2,,,,,,,0,0,synthetic
13.4333,pushUp,face,0.051193,,0.950000,0.3,0.3,0.226259,0.226259,0.950000,0.051193,2,,,,,,,0,0,synthetic
13.4667,pushUp,face,0.053309,,0.950000,0.3,0.3,0.230888,0.230888,0.950000,0.053309,2,,,,,,,0,0,synthetic
13.5000,pushUp,face,0.051943,,0.950000,0.3,0.3,0.227909,0.227909,0.950000,0.051943,2,,,,,,,0,0,synthetic
13.5333,pushUp,face,0.061858,,0.950000,0.3,0.3,0.248713,0.248713,0.950000,0.061858,2,,,,,,,0,0,synthetic
13.5667,pushUp,face,0.067413,,0.950000,0.3,0.3,0.259641,0.259641,0.950000,0.067413,2,,,,,,,0,0,synthetic
13.6000,pushUp,face,0.078967,,0.950000,0.3,0.3,0.281010,0.281010,0.950000,0.078967,2,,,,,,,0,0,synthetic
13.6333,pushUp,face,0.090283,,0.950000,0.3,0.3,0.300471,0.300471,0.950000,0.090283,2,,,,,,,0,0,synthetic
